make,model,year,fuel_type,engine_size,avg_consumption
Dodge,Challenger SRT8,2009,petrol,6.1,13.15
Dodge,Challenger SRT8,2010,petrol,6.1,13.15
Dodge,Challenger SRT8 392,2011,petrol,6.4,12.3
Dodge,Challenger SRT8 392,2012,petrol,6.4,12.3
Dodge,Challenger SRT8 392 (FuelSaver MDS),2011,petrol,6.4,12.8
Dodge,Challenger SRT8 392 (FuelSaver MDS),2012,petrol,6.4,12.2
Dodge,Challenger Widebody,2021,petrol,6.4,13.9
Dodge,Challenger Widebody,2022,petrol,6.4,13.9
Dodge,Challenger Widebody,2023,petrol,6.4,13.9
Dodge,Challenger Widebody (MDS),2020,petrol,6.4,13.45
Dodge,Challenger Widebody (MDS),2021,petrol,6.4,13.1
Dodge,Challenger Widebody (MDS),2022,petrol,6.4,13.0
Dodge,Challenger Widebody (MDS),2023,petrol,6.4,13.1
Dodge,Charger,2006,petrol,2.7,9.7
Dodge,Charger,2006,petrol,3.5,10.5
Dodge,Charger,2007,petrol,2.7,9.7
Dodge,Charger,2007,petrol,3.5,10.5
Dodge,Charger,2008,petrol,2.7,9.7
Dodge,Charger,2008,petrol,3.5,10.4
Dodge,Charger,2009,petrol,2.7,9.7
Dodge,Charger,2009,petrol,3.5,10.3
Dodge,Charger,2010,petrol,2.7,9.7
Dodge,Charger,2010,petrol,3.5,10.3
Dodge,Charger,2012,petrol,3.6,9.3
Dodge,Charger,2013,petrol,3.6,9.3
Dodge,Charger,2014,petrol,3.6,9.3
Dodge,Charger,2015,petrol,3.6,10.9
Dodge,Charger,2016,petrol,3.6,10.9
Dodge,Charger,2017,petrol,3.6,10.95
Dodge,Charger,2018,petrol,3.6,10.95
Dodge,Charger,2019,petrol,3.6,10.95
Dodge,Charger,2020,petrol,3.6,10.95
Dodge,Charger,2021,petrol,3.6,10.3
Dodge,Charger,2022,petrol,3.6,10.3
Dodge,Charger,2023,petrol,3.6,10.3
Dodge,Charger (FuelSaver MDS),2011,petrol,5.7,11.1
Dodge,Charger (FuelSaver MDS),2012,petrol,5.7,11.1
Dodge,Charger (FuelSaver MDS),2013,petrol,5.7,11.1
Dodge,Charger (MDS),2006,petrol,5.7,11.6
Dodge,Charger (MDS),2007,petrol,5.7,11.6
Dodge,Charger (MDS),2008,petrol,5.7,11.4
Dodge,Charger (MDS),2009,petrol,5.7,11.1
Dodge,Charger (MDS),2010,petrol,5.7,11.1
Dodge,Charger (MDS),2014,petrol,5.7,11.3
Dodge,Charger (MDS),2015,petrol,5.7,12.6
Dodge,Charger (MDS),2016,petrol,5.7,12.6
Dodge,Charger (MDS),2016,petrol,6.4,12.9
Dodge,Charger (MDS),2017,petrol,5.7,12.6
Dodge,Charger (MDS),2017,petrol,6.4,12.9
Dodge,Charger (MDS),2018,petrol,5.7,12.6
Dodge,Charger (MDS),2018,petrol,6.4,12.9
Dodge,Charger (MDS),2019,petrol,5.7,12.6
Dodge,Charger (MDS),2019,petrol,6.4,13.0
Dodge,Charger (MDS),2020,petrol,5.7,12.3
Dodge,Charger (MDS),2020,petrol,6.4,13.0
Dodge,Charger (MDS),2021,petrol,5.7,12.3
Dodge,Charger (MDS),2021,petrol,6.4,13.1
Dodge,Charger (MDS),2022,petrol,5.7,12.3
Dodge,Charger (MDS),2022,petrol,6.4,13.0
Dodge,Charger (MDS),2023,petrol,5.7,12.3
Dodge,Charger (MDS),2023,petrol,6.4,13.1
Dodge,Charger AWD,2007,petrol,3.5,11.7
Dodge,Charger AWD,2008,petrol,3.5,11.7
Dodge,Charger AWD,2009,petrol,3.5,10.8
Dodge,Charger AWD,2010,petrol,3.5,10.8
Dodge,Charger AWD,2012,petrol,3.6,9.5
Dodge,Charger AWD,2013,petrol,3.6,9.5
Dodge,Charger AWD,2014,petrol,3.6,9.5
Dodge,Charger AWD,2015,petrol,3.6,10.9
Dodge,Charger AWD,2016,petrol,3.6,10.9
Dodge,Charger AWD,2017,petrol,3.6,11.0
Dodge,Charger AWD,2017,petrol,5.7,13.3
Dodge,Charger AWD,2018,petrol,3.6,11.0
Dodge,Charger AWD,2019,petrol,3.6,11.0
Dodge,Charger AWD,2020,petrol,3.6,11.0
Dodge,Charger AWD,2021,petrol,3.6,11.0
Dodge,Charger AWD,2022,petrol,3.6,11.0
Dodge,Charger AWD,2023,petrol,3.6,11.0
Dodge,Charger AWD (FuelSaver MDS),2011,petrol,5.7,11.7
Dodge,Charger AWD (FuelSaver MDS),2012,petrol,5.7,11.8
Dodge,Charger AWD (FuelSaver MDS),2013,petrol,5.7,11.7
Dodge,Charger AWD (MDS),2007,petrol,5.7,11.6
Dodge,Charger AWD (MDS),2008,petrol,5.7,11.6
Dodge,Charger AWD (MDS),2009,petrol,5.7,11.3
Dodge,Charger AWD (MDS),2010,petrol,5.7,11.3
Dodge,Charger AWD (MDS),2014,petrol,5.7,11.7
Dodge,Charger AWD (MDS),2015,petrol,5.7,13.4
Dodge,Charger AWD (MDS),2016,petrol,5.7,13.4
Dodge,Charger AWD (MDS),2018,petrol,5.7,13.3
Dodge,Charger AWD (MDS),2019,petrol,5.7,13.3
Dodge,Charger AWD FFV,2012,petrol,3.6,9.5
Dodge,Charger AWD FFV,2013,petrol,3.6,9.5
Dodge,Charger AWD FFV,2014,petrol,3.6,9.5
Dodge,Charger AWD FFV,2015,petrol,3.6,10.9
Dodge,Charger AWD FFV,2016,petrol,3.6,10.9
Dodge,Charger AWD FFV,2017,petrol,3.6,11.0
Dodge,Charger AWD FFV,2018,petrol,3.6,11.0
Dodge,Charger AWD FFV,2019,petrol,3.6,11.0
Dodge,Charger Daytona R/T AWD 245/55ZR18,2026,electric,,24.9
Dodge,Charger Daytona R/T AWD 255/45R20,2026,electric,,22.1
Dodge,Charger Daytona R/T AWD 275/40R20,2026,electric,,25.2
Dodge,"Charger Daytona R/T AWD 2Dr (18"" Nexen Tire)",2024,electric,,24.1
Dodge,"Charger Daytona R/T AWD 2Dr (18"" Nexen Tire)",2025,electric,,24.1
Dodge,"Charger Daytona R/T AWD 2Dr (20"" Goodyear Tire)",2024,electric,,24.6
Dodge,"Charger Daytona R/T AWD 2Dr (20"" Goodyear Tire)",2025,electric,,24.6
Dodge,"Charger Daytona R/T AWD 2Dr (20"" Nexen Tire)",2024,electric,,21.5
Dodge,"Charger Daytona R/T AWD 2Dr (20"" Nexen Tire)",2025,electric,,21.5
Dodge,Charger Daytona R/T AWD 305/35ZR20,2026,electric,,24.3
Dodge,Charger Daytona Scat Pack AWD 305/35ZR20,2026,electric,,24.3
Dodge,Charger Daytona Scat Pack AWD 325/35ZR20 Rear,2026,electric,,27.0
Dodge,Charger Daytona Scat Pack AWD 325/35ZR20 Rear 3S,2026,electric,,29.0
Dodge,Charger Daytona Scat Pack Trk Pack AWD 2Dr 3S Tire,2024,electric,,29.9
Dodge,Charger Daytona Scat Pack Trk Pack AWD 2Dr 3S Tire,2025,electric,,29.9
Dodge,Charger Daytona Scat Pack Trk Pack AWD 2Dr AS Tire,2024,electric,,27.0
Dodge,Charger Daytona Scat Pack Trk Pack AWD 2Dr AS Tire,2025,electric,,27.0
Dodge,Charger FFV,2011,petrol,3.6,9.7
Dodge,Charger FFV,2012,petrol,3.6,9.3
Dodge,Charger FFV,2013,petrol,3.6,9.3
Dodge,Charger FFV,2014,petrol,3.6,9.3
Dodge,Charger FFV,2015,petrol,3.6,10.9
Dodge,Charger FFV,2016,petrol,3.6,10.9
Dodge,Charger FFV,2018,petrol,3.6,10.95
Dodge,Charger FFV,2019,petrol,3.6,10.95
Dodge,Charger R/T,2026,petrol,3.0,11.8
Dodge,Charger SRT (FuelSaver MDS),2013,petrol,6.4,12.2
Dodge,Charger SRT (MDS),2014,petrol,6.4,12.2
Dodge,Charger SRT (MDS),2016,petrol,6.4,12.9
Dodge,Charger SRT (MDS),2017,petrol,6.4,12.9
Dodge,Charger SRT (MDS),2018,petrol,6.4,12.9
Dodge,Charger SRT 392 Hemi,2015,petrol,6.4,12.9
Dodge,Charger SRT Hellcat,2015,petrol,6.2,14.7
Dodge,Charger SRT Hellcat,2016,petrol,6.2,14.5
Dodge,Charger SRT Hellcat,2017,petrol,6.2,14.5
Dodge,Charger SRT Hellcat,2018,petrol,6.2,14.5
Dodge,Charger SRT Hellcat,2019,petrol,6.2,14.5
Dodge,Charger SRT Hellcat Widebody,2020,petrol,6.2,15.6
Dodge,Charger SRT Hellcat Widebody,2021,petrol,6.2,15.6
Dodge,Charger SRT Hellcat Widebody,2022,petrol,6.2,15.6
Dodge,Charger SRT Hellcat Widebody,2023,petrol,6.2,15.6
Dodge,Charger SRT8,2006,petrol,6.1,14.0
Dodge,Charger SRT8,2007,petrol,6.1,14.0
Dodge,Charger SRT8,2008,petrol,6.1,14.0
Dodge,Charger SRT8,2009,petrol,6.1,13.6
Dodge,Charger SRT8,2010,petrol,6.1,13.6
Dodge,Charger SRT8 (FuelSaver MDS),2012,petrol,6.4,12.2
Dodge,Charger Scat Pack,2026,petrol,3.0,12.5
Dodge,Charger Widebody (MDS),2020,petrol,6.4,13.0
Dodge,Charger Widebody (MDS),2021,petrol,6.4,13.1
Dodge,Charger Widebody (MDS),2022,petrol,6.4,13.0
Dodge,Charger Widebody (MDS),2023,petrol,6.4,13.1
Dodge,Dakota,2005,petrol,3.7,12.2
Dodge,Dakota,2005,petrol,4.7,13.8
Dodge,Dakota,2006,petrol,3.7,12.2
Dodge,Dakota,2006,petrol,4.7,13.55
Dodge,Dakota,2007,petrol,3.7,12.2
Dodge,Dakota,2007,petrol,4.7,13.5
Dodge,Dakota,2008,petrol,3.7,12.1
Dodge,Dakota,2009,petrol,3.7,12.1
Dodge,Dakota,2010,petrol,3.7,12.4
Dodge,Dakota,2011,petrol,3.7,12.4
Dodge,Dakota #,2005,petrol,4.7,14.0
Dodge,Dakota #,2006,petrol,4.7,13.5
Dodge,Dakota 4X4,2005,petrol,3.7,13.15
Dodge,Dakota 4X4,2005,petrol,4.7,13.85
Dodge,Dakota 4X4,2006,petrol,3.7,13.15
Dodge,Dakota 4X4,2006,petrol,4.7,13.55
Dodge,Dakota 4X4,2007,petrol,3.7,13.15
Dodge,Dakota 4X4,2007,petrol,4.7,13.4
Dodge,Dakota 4X4,2008,petrol,3.7,13.25
Dodge,Dakota 4X4,2009,petrol,3.7,13.25
Dodge,Dakota 4X4,2010,petrol,3.7,13.7
Dodge,Dakota 4X4,2011,petrol,3.7,13.7
Dodge,Dakota 4X4 #,2005,petrol,4.7,14.0
Dodge,Dakota 4X4 #,2006,petrol,4.7,13.4
Dodge,Dakota 4X4 FFV,2008,petrol,4.7,13.5
Dodge,Dakota 4X4 FFV,2009,petrol,4.7,13.5
Dodge,Dakota FFV,2007,petrol,4.7,13.5
Dodge,Dakota FFV,2008,petrol,4.7,13.3
Dodge,Dakota FFV,2009,petrol,4.7,13.5
Dodge,Dakota FFV,2010,petrol,4.7,13.1
Dodge,Dakota FFV,2011,petrol,4.7,13.2
Dodge,Dakota FFV 4X4,2007,petrol,4.7,13.4
Dodge,Dakota FFV 4X4,2010,petrol,4.7,13.4
Dodge,Dakota FFV 4X4,2011,petrol,4.7,13.4
Dodge,Dart,2013,petrol,2.0,7.1
Dodge,Dart,2013,petrol,2.4,7.65
Dodge,Dart,2014,petrol,2.0,6.9
Dodge,Dart,2014,petrol,2.4,7.45
Dodge,Dart,2015,petrol,2.0,8.1
Dodge,Dart,2015,petrol,2.4,8.7
Dodge,Dart,2016,petrol,2.0,8.1
Dodge,Dart,2016,petrol,2.4,8.7
Dodge,Dart FFV,2013,petrol,2.0,7.3
Dodge,Dart FFV,2014,petrol,2.0,7.3
Dodge,Dart FFV,2015,petrol,2.0,8.6
Dodge,Dart FFV,2016,petrol,2.0,8.6
Dodge,Dart GT,2014,petrol,2.4,7.7
Dodge,Dart GT,2015,petrol,2.4,9.0
Dodge,Dart GT,2016,petrol,2.4,9.0
Dodge,Dart Turbo,2013,petrol,1.4,6.4
Dodge,Dart Turbo Aero,2013,petrol,1.4,6.15
Dodge,Dart Turbo Aero,2014,petrol,1.4,6.15
Dodge,Dart Turbo Aero,2015,petrol,1.4,7.3
Dodge,Dart Turbo Aero,2016,petrol,1.4,7.3
Dodge,Durango 4X4,2005,petrol,4.7,14.9
Dodge,Durango 4X4,2005,petrol,5.7,15.4
Dodge,Durango 4X4,2006,petrol,4.7,14.9
Dodge,Durango 4X4 (MDS),2006,petrol,5.7,14.2
Dodge,Durango 4X4 (MDS),2007,petrol,5.7,14.2
Dodge,Durango 4X4 (MDS),2008,petrol,5.7,14.0
Dodge,Durango 4X4 (MDS),2009,petrol,5.7,13.4
Dodge,Durango 4X4 FFV,2006,petrol,4.7,16.7
Dodge,Durango 4X4 FFV,2007,petrol,4.7,14.9
Dodge,Durango 4X4 FFV,2008,petrol,4.7,13.4
Dodge,Durango 4X4 FFV,2009,petrol,4.7,13.5
Dodge,Durango AWD,2016,petrol,3.6,11.3
Dodge,Durango AWD,2017,petrol,3.6,11.3
Dodge,Durango AWD,2017,petrol,5.7,14.0
Dodge,Durango AWD,2018,petrol,3.6,11.3
Dodge,Durango AWD,2018,petrol,5.7,14.1
Dodge,Durango AWD,2019,petrol,3.6,11.3
Dodge,Durango AWD,2019,petrol,5.7,14.1
Dodge,Durango AWD,2020,petrol,3.6,11.3
Dodge,Durango AWD,2020,petrol,5.7,14.1
Dodge,Durango AWD,2021,petrol,3.6,11.3
Dodge,Durango AWD,2021,petrol,5.7,14.1
Dodge,Durango AWD,2022,petrol,3.6,11.3
Dodge,Durango AWD,2022,petrol,5.7,14.1
Dodge,Durango AWD,2023,petrol,3.6,11.3
Dodge,Durango AWD,2023,petrol,5.7,14.1
Dodge,Durango AWD,2024,petrol,3.6,11.3
Dodge,Durango AWD,2024,petrol,5.7,14.1
Dodge,Durango AWD,2025,petrol,3.6,11.9
Dodge,Durango AWD,2025,petrol,5.7,14.1
Dodge,Durango AWD,2026,petrol,3.6,11.9
Dodge,Durango AWD,2026,petrol,5.7,14.3
Dodge,Durango AWD (FuelSaver MDS),2011,petrol,5.7,13.7
Dodge,Durango AWD (FuelSaver MDS),2012,petrol,5.7,13.7
Dodge,Durango AWD (FuelSaver MDS),2013,petrol,5.7,13.7
Dodge,Durango AWD (MDS),2014,petrol,5.7,12.7
Dodge,Durango AWD (MDS),2015,petrol,5.7,14.7
Dodge,Durango AWD (MDS),2016,petrol,5.7,14.0
Dodge,Durango AWD FFV,2011,petrol,3.6,11.1
Dodge,Durango AWD FFV,2012,petrol,3.6,11.1
Dodge,Durango AWD FFV,2013,petrol,3.6,11.1
Dodge,Durango AWD FFV,2014,petrol,3.6,10.6
Dodge,Durango AWD FFV,2015,petrol,3.6,12.1
Dodge,Durango AWD SRT,2018,petrol,6.4,15.6
Dodge,Durango AWD SRT,2019,petrol,6.4,15.6
Dodge,Durango AWD SRT,2020,petrol,6.4,15.6
Dodge,Durango AWD SRT,2021,petrol,6.4,15.6
Dodge,Durango AWD SRT,2022,petrol,6.4,15.6
Dodge,Durango AWD SRT,2023,petrol,6.4,15.6
Dodge,Durango AWD SRT,2024,petrol,6.4,15.6
Dodge,Durango AWD SRT Hellcat,2021,petrol,6.2,17.4
Dodge,Durango AWD SRT Hellcat,2023,petrol,6.2,17.4
Dodge,Durango AWD SRT Hellcat,2024,petrol,6.2,17.4
Dodge,Durango AWD SRT Hellcat,2025,petrol,6.2,17.4
Dodge,Durango AWD SRT Hellcat,2026,petrol,6.2,17.4
Dodge,Grand Caravan,2005,petrol,3.3,10.9
Dodge,Grand Caravan,2005,petrol,3.8,11.3
Dodge,Grand Caravan,2006,petrol,3.3,10.9
Dodge,Grand Caravan,2006,petrol,3.8,11.3
Dodge,Grand Caravan,2007,petrol,3.3,10.9
Dodge,Grand Caravan,2007,petrol,3.8,11.3
Dodge,Grand Caravan,2008,petrol,3.8,11.2
Dodge,Grand Caravan,2009,petrol,4.0,10.3
Dodge,Grand Caravan,2010,petrol,4.0,10.3
Dodge,Grand Caravan,2020,petrol,3.6,11.8
Dodge,Grand Caravan C/V,2005,petrol,3.3,10.4
Dodge,Grand Caravan C/V,2006,petrol,3.3,10.4
Dodge,Grand Caravan C/V,2007,petrol,3.3,10.4
Dodge,Grand Caravan C/V FFV,2005,petrol,3.3,10.3
Dodge,Grand Caravan C/V FFV,2009,petrol,3.3,10.5
Dodge,Grand Caravan FFV,2005,petrol,3.3,11.1
Dodge,Grand Caravan FFV,2006,petrol,3.3,11.1
Dodge,Grand Caravan FFV,2007,petrol,3.3,10.9
Dodge,Grand Caravan FFV,2008,petrol,3.3,10.7
Dodge,Grand Caravan FFV,2009,petrol,3.3,10.7
Dodge,Grand Caravan FFV,2010,petrol,3.3,10.7
Dodge,Grand Caravan FFV,2011,petrol,3.6,10.3
Dodge,Grand Caravan FFV,2012,petrol,3.6,10.3
Dodge,Grand Caravan FFV,2013,petrol,3.6,10.3
Dodge,Grand Caravan FFV,2014,petrol,3.6,10.3
Dodge,Grand Caravan FFV,2015,petrol,3.6,11.8
Dodge,Grand Caravan FFV,2016,petrol,3.6,11.8
Dodge,Grand Caravan FFV,2017,petrol,3.6,11.8
Dodge,Grand Caravan FFV,2018,petrol,3.6,11.8
Dodge,Grand Caravan FFV,2019,petrol,3.6,11.8
Dodge,Grand Caravan FFV C/V,2006,petrol,3.3,10.3
Dodge,Grand Caravan FFV C/V,2007,petrol,3.3,10.3
Dodge,Grand Caravan FFV C/V,2008,petrol,3.3,10.3
Dodge,Grand Caravan FFV C/V,2010,petrol,3.3,10.5
Dodge,Grand Caravan FFV C/V,2011,petrol,3.6,10.3
Dodge,Hornet AWD,2023,petrol,2.0,9.9
Dodge,Hornet AWD,2024,petrol,2.0,9.9
Dodge,Hornet AWD,2025,petrol,2.0,9.9
Dodge,Hornet R/T PHEV,2024,hybrid,1.3,8.1
Dodge,Hornet R/T PHEV,2025,hybrid,1.3,8.1
Dodge,Journey,2009,petrol,2.4,9.6
Dodge,Journey,2009,petrol,3.5,11.3
Dodge,Journey,2010,petrol,2.4,9.6
Dodge,Journey,2010,petrol,3.5,11.1
Dodge,Journey,2011,petrol,2.4,9.3
Dodge,Journey,2012,petrol,2.4,9.3
Dodge,Journey,2013,petrol,2.4,9.6
Dodge,Journey,2014,petrol,2.4,9.6
Dodge,Journey,2015,petrol,2.4,11.1
Dodge,Journey,2016,petrol,2.4,11.1
Dodge,Journey,2017,petrol,2.4,11.1
Dodge,Journey,2018,petrol,2.4,11.1
Dodge,Journey,2019,petrol,2.4,11.1
Dodge,Journey,2020,petrol,2.4,11.1
Dodge,Journey AWD,2009,petrol,3.5,11.8
Dodge,Journey AWD,2010,petrol,3.5,11.4
Dodge,Journey AWD,2011,petrol,3.6,10.9
Dodge,Journey AWD,2012,petrol,3.6,10.9
Dodge,Journey AWD,2013,petrol,3.6,10.8
Dodge,Journey AWD,2014,petrol,3.6,10.9
Dodge,Journey AWD,2015,petrol,3.6,12.4
Dodge,Journey AWD,2016,petrol,3.6,12.4
Dodge,Journey AWD,2017,petrol,3.6,12.4
Dodge,Journey AWD,2018,petrol,3.6,12.4
Dodge,Journey AWD,2019,petrol,3.6,12.4
Dodge,Journey FFV,2011,petrol,3.6,10.4
Dodge,Journey FFV,2012,petrol,3.6,10.4
Dodge,Journey FFV,2013,petrol,3.6,10.5
Dodge,Journey FFV,2014,petrol,3.6,10.5
Dodge,Journey FFV,2015,petrol,3.6,12.1
Dodge,Journey FFV,2016,petrol,3.6,12.1
Dodge,Journey FFV,2017,petrol,3.6,12.1
Dodge,Journey FFV,2018,petrol,3.6,12.1
Dodge,Journey FFV,2019,petrol,3.6,12.1
Dodge,Magnum,2005,petrol,2.7,9.7
Dodge,Magnum,2005,petrol,3.5,10.3
Dodge,Magnum,2006,petrol,2.7,9.7
Dodge,Magnum,2006,petrol,3.5,10.4
Dodge,Magnum,2007,petrol,2.7,9.7
Dodge,Magnum,2007,petrol,3.5,10.5
Dodge,Magnum,2008,petrol,2.7,9.7
Dodge,Magnum,2008,petrol,3.5,10.4
Dodge,Magnum (MDS),2006,petrol,5.7,11.6
Dodge,Magnum (MDS),2007,petrol,5.7,11.6
Dodge,Magnum (MDS),2008,petrol,5.7,11.4
Dodge,Magnum AWD,2005,petrol,3.5,11.7
Dodge,Magnum AWD,2006,petrol,3.5,11.7
Dodge,Magnum AWD,2007,petrol,3.5,11.7
Dodge,Magnum AWD,2008,petrol,3.5,11.7
Dodge,Magnum AWD (MDS),2006,petrol,5.7,11.6
Dodge,Magnum AWD (MDS),2007,petrol,5.7,11.6
Dodge,Magnum AWD (MDS),2008,petrol,5.7,11.6
Dodge,Magnum RT (MDS),2005,petrol,5.7,11.6
Dodge,Magnum RT AWD (MDS),2005,petrol,5.7,11.6
Dodge,Magnum SRT8,2006,petrol,6.1,14.0
Dodge,Magnum SRT8,2007,petrol,6.1,14.0
Dodge,Magnum SRT8,2008,petrol,6.1,14.0
Dodge,Nitro,2007,petrol,3.7,11.15
Dodge,Nitro,2007,petrol,4.0,11.5
Dodge,Nitro,2008,petrol,3.7,11.15
Dodge,Nitro,2008,petrol,4.0,11.5
Dodge,Nitro,2009,petrol,3.7,11.3
Dodge,Nitro 4X4,2007,petrol,3.7,11.45
Dodge,Nitro 4X4,2007,petrol,4.0,12.0
Dodge,Nitro 4X4,2008,petrol,3.7,11.8
Dodge,Nitro 4X4,2008,petrol,4.0,12.0
Dodge,Nitro 4X4,2009,petrol,3.7,12.1
Dodge,Nitro 4X4,2009,petrol,4.0,11.8
Dodge,Nitro 4X4,2010,petrol,3.7,12.1
Dodge,Nitro 4X4,2010,petrol,4.0,11.8
Dodge,Nitro 4X4,2011,petrol,3.7,12.1
Dodge,Nitro 4X4,2011,petrol,4.0,11.8
Dodge,Ram 1500,2005,petrol,3.7,12.6
Dodge,Ram 1500,2005,petrol,4.7,14.55
Dodge,Ram 1500,2005,petrol,5.7,15.2
Dodge,Ram 1500,2006,petrol,3.7,12.65
Dodge,Ram 1500,2006,petrol,4.7,14.6
Dodge,Ram 1500,2007,petrol,3.7,12.4
Dodge,Ram 1500,2007,petrol,4.7,14.5
Dodge,Ram 1500,2008,petrol,3.7,12.4
Dodge,Ram 1500,2008,petrol,4.7,14.5
Dodge,Ram 1500,2009,petrol,3.7,12.6
Dodge,Ram 1500,2010,petrol,3.7,12.6
Dodge,Ram 1500,2011,petrol,3.7,12.6
Dodge,Ram 1500 (FuelSaver MDS),2011,petrol,5.7,13.1
Dodge,Ram 1500 (MDS),2006,petrol,5.7,13.7
Dodge,Ram 1500 (MDS),2007,petrol,5.7,13.7
Dodge,Ram 1500 (MDS),2008,petrol,5.7,13.8
Dodge,Ram 1500 (MDS),2009,petrol,5.7,13.1
Dodge,Ram 1500 (MDS),2010,petrol,5.7,13.1
Dodge,Ram 1500 4X4,2005,petrol,4.7,15.0
Dodge,Ram 1500 4X4,2005,petrol,5.7,15.4
Dodge,Ram 1500 4X4,2006,petrol,4.7,15.35
Dodge,Ram 1500 4X4,2007,petrol,4.7,14.9
Dodge,Ram 1500 4X4,2008,petrol,4.7,15.0
Dodge,Ram 1500 4X4 (FuelSaver MDS),2011,petrol,5.7,13.6
Dodge,Ram 1500 4X4 (MDS),2006,petrol,5.7,14.2
Dodge,Ram 1500 4X4 (MDS),2007,petrol,5.7,14.2
Dodge,Ram 1500 4X4 (MDS),2008,petrol,5.7,14.6
Dodge,Ram 1500 4X4 (MDS),2009,petrol,5.7,13.8
Dodge,Ram 1500 4X4 (MDS),2010,petrol,5.7,13.8
Dodge,Ram 1500 4X4 FFV,2005,petrol,4.7,16.7
Dodge,Ram 1500 4X4 FFV,2008,petrol,4.7,14.3
Dodge,Ram 1500 4X4 FFV,2009,petrol,4.7,14.3
Dodge,Ram 1500 FFV,2005,petrol,4.7,16.9
Dodge,Ram 1500 FFV,2006,petrol,4.7,16.7
Dodge,Ram 1500 FFV,2007,petrol,4.7,14.8
Dodge,Ram 1500 FFV,2008,petrol,4.7,13.8
Dodge,Ram 1500 FFV,2009,petrol,4.7,13.5
Dodge,Ram 1500 FFV,2010,petrol,4.7,13.5
Dodge,Ram 1500 FFV,2011,petrol,4.7,13.5
Dodge,Ram 1500 FFV 4X4,2006,petrol,4.7,16.7
Dodge,Ram 1500 FFV 4X4,2007,petrol,4.7,14.9
Dodge,Ram 1500 FFV 4X4,2010,petrol,4.7,14.3
Dodge,Ram 1500 FFV 4X4,2011,petrol,4.7,14.0
Dodge,Ram SRT-10,2005,petrol,8.3,21.35
Dodge,Ram SRT-10,2006,petrol,8.3,21.35
Dodge,SRT-4 #,2005,petrol,2.4,9.2
Dodge,SX 2.0,2005,petrol,2.0,7.55
Dodge,Viper,2017,petrol,8.4,16.6
Dodge,Viper SRT,2016,petrol,8.4,15.6
Dodge,Viper SRT Coupe,2015,petrol,8.4,15.8
Dodge,Viper SRT-10,2005,petrol,8.3,15.5
Dodge,Viper SRT-10 Convertible,2006,petrol,8.3,15.5
Dodge,Viper SRT-10 Coupe,2006,petrol,8.3,15.5
Dodge,Viper SRT10 Convertible,2008,petrol,8.4,13.4
Dodge,Viper SRT10 Convertible,2009,petrol,8.4,13.4
Dodge,Viper SRT10 Convertible,2010,petrol,8.4,13.4
Dodge,Viper SRT10 Coupe,2008,petrol,8.4,13.4
Dodge,Viper SRT10 Coupe,2009,petrol,8.4,13.4
Dodge,Viper SRT10 Coupe,2010,petrol,8.4,13.4
FIAT,124 Spider,2017,petrol,1.4,7.95
FIAT,124 Spider,2018,petrol,1.4,7.95
FIAT,124 Spider,2019,petrol,1.4,7.95
FIAT,124 Spider,2020,petrol,1.4,7.95
FIAT,500,2012,petrol,1.4,6.35
FIAT,500,2018,petrol,1.4,8.25
FIAT,500,2019,petrol,1.4,8.3
FIAT,500 Abarth,2012,petrol,1.4,6.5
FIAT,500 Abarth,2013,petrol,1.4,6.5
FIAT,500 Abarth,2018,petrol,1.4,8.25
FIAT,500 Abarth Cabrio,2013,petrol,1.4,6.5
FIAT,500 Abarth Cabrio,2014,petrol,1.4,6.6
FIAT,500 Abarth Cabrio,2015,petrol,1.4,8.2
FIAT,500 Abarth Cabrio,2016,petrol,1.4,8.2
FIAT,500 Abarth Cabrio,2017,petrol,1.4,8.3
FIAT,500 Abarth Hatchback,2014,petrol,1.4,6.6
FIAT,500 Abarth Hatchback,2015,petrol,1.4,8.2
FIAT,500 Abarth Hatchback,2016,petrol,1.4,8.2
FIAT,500 Abarth Hatchback,2017,petrol,1.4,8.3
FIAT,500 Cabrio,2013,petrol,1.4,6.35
FIAT,500 Cabrio,2014,petrol,1.4,6.35
FIAT,500 Cabrio,2015,petrol,1.4,7.55
FIAT,500 Cabrio,2016,petrol,1.4,7.55
FIAT,500 Cabrio,2017,petrol,1.4,7.65
FIAT,500 Cabrio Turbo,2014,petrol,1.4,6.6
FIAT,500 Hatchback,2013,petrol,1.4,6.2
FIAT,500 Hatchback,2014,petrol,1.4,6.2
FIAT,500 Hatchback,2015,petrol,1.4,7.35
FIAT,500 Hatchback,2016,petrol,1.4,7.35
FIAT,500 Hatchback,2017,petrol,1.4,7.5
FIAT,500 Hatchback Turbo,2013,petrol,1.4,6.5
FIAT,500 Hatchback Turbo,2014,petrol,1.4,6.6
FIAT,500 Hatchback Turbo,2015,petrol,1.4,8.2
FIAT,500 Hatchback Turbo,2016,petrol,1.4,8.2
FIAT,500L,2015,petrol,1.4,8.8
FIAT,500L,2016,petrol,1.4,8.8
FIAT,500L,2017,petrol,1.4,9.4
FIAT,500L,2018,petrol,1.4,9.4
FIAT,500L,2019,petrol,1.4,9.4
FIAT,500L,2020,petrol,1.4,9.4
FIAT,500L Turbo,2014,petrol,1.4,7.3
FIAT,500X,2016,petrol,1.4,8.3
FIAT,500X,2016,petrol,2.4,9.3
